time,symbol,quantity,price,side
2021-03-15 17:32:22,B,300,23.95,SELL
2021-03-15 17:32:33,A,300,23.82,BUY
2021-03-15 17:33:26,B,400,23.73,BUY
2021-03-15 17:34:37,A,300,24.0,SELL
2021-03-15 17:36:50,A,100,23.8,BUY
2021-03-15 17:38:58,B,400,23.76,SELL
2021-03-15 17:39:02,A,200,23.98,BUY
2021-03-15 17:40:32,A,300,23.93,SELL
2021-03-15 17:44:10,A,200,23.94,BUY
2021-03-15 17:44:20,A,200,23.94,SELL
2021-03-15 17:45:03,B,200,23.89,SELL
2021-03-15 17:45:21,B,200,23.89,SELL
2021-03-15 17:46:08,B,400,23.75,BUY
2021-03-15 17:47:43,A,300,23.75,BUY
2021-03-15 17:49:35,A,300,23.84,SELL
2021-03-15 17:52:57,A,500,23.73,BUY
2021-03-15 17:54:46,B,300,23.87,SELL
2021-03-15 17:56:34,A,200,23.72,BUY
2021-03-15 17:57:10,B,500,23.9,BUY
2021-03-15 17:57:15,A,500,23.72,SELL
2021-03-15 17:59:15,B,200,23.92,SELL
2021-03-16 10:03:17,A,200,23.76,SELL
2021-03-16 10:04:35,B,400,23.97,SELL
2021-03-16 10:04:38,B,500,23.97,BUY
2021-03-16 10:08:11,B,300,23.71,BUY
2021-03-16 10:08:29,A,400,23.78,BUY
2021-03-16 10:12:10,A,300,23.97,BUY
2021-03-16 10:14:06,A,200,23.97,BUY
2021-03-16 10:16:44,A,100,23.82,BUY
2021-03-16 10:18:27,A,100,24.0,BUY
2021-03-16 10:19:23,B,300,23.87,SELL
2021-03-16 10:19:50,B,300,23.87,BUY
2021-03-16 10:21:13,B,300,23.9,SELL
2021-03-16 10:23:34,A,200,23.9,BUY
2021-03-16 10:26:57,B,300,23.84,SELL
2021-03-16 10:28:13,A,100,23.81,SELL
2021-03-16 10:31:58,A,100,23.94,BUY
2021-03-16 10:33:04,B,400,23.71,SELL
2021-03-16 10:37:48,B,300,23.99,SELL
2021-03-16 10:37:53,A,100,23.87,BUY
2021-03-16 10:42:48,B,100,24.0,BUY
2021-03-16 10:47:14,B,100,23.9,SELL
2021-03-16 10:51:45,A,300,23.83,SELL
2021-03-16 10:54:46,B,200,23.97,BUY
2021-03-16 10:56:35,A,200,23.88,BUY
2021-03-16 10:59:40,B,100,23.72,BUY
2021-03-16 11:03:00,B,300,23.98,SELL
2021-03-16 11:06:37,A,100,23.75,BUY
2021-03-16 11:08:55,A,400,23.91,SELL
2021-03-16 11:10:54,B,300,23.83,SELL
2021-03-16 11:15:04,B,200,23.71,BUY
2021-03-16 11:17:48,A,500,23.83,SELL
2021-03-16 11:21:04,B,100,23.96,SELL
2021-03-16 11:24:00,A,400,23.94,BUY
2021-03-16 11:24:42,B,100,23.92,BUY
2021-03-16 11:28:23,B,300,23.98,SELL
2021-03-16 11:30:46,B,200,23.9,BUY
2021-03-16 11:32:23,B,100,23.99,SELL
2021-03-16 11:34:48,B,300,23.82,BUY
2021-03-16 11:39:21,A,300,23.98,SELL
2021-03-16 11:42:57,B,200,23.7,BUY
2021-03-16 11:45:55,B,200,23.92,SELL
2021-03-16 11:46:44,B,400,23.95,BUY
2021-03-16 11:49:25,B,400,23.83,BUY
2021-03-16 11:52:23,B,400,23.95,SELL
2021-03-16 11:56:03,A,500,23.89,SELL
2021-03-16 11:58:44,B,400,23.71,SELL
2021-03-16 12:02:39,A,100,23.92,SELL
2021-03-16 12:03:46,A,100,23.91,BUY
2021-03-16 12:06:23,A,100,23.74,SELL
2021-03-16 12:08:43,A,300,23.82,BUY
2021-03-16 12:08:47,B,100,24.0,SELL
2021-03-16 12:12:25,A,200,23.77,SELL
2021-03-16 12:15:11,B,300,23.78,SELL
2021-03-16 12:15:48,B,400,23.78,SELL
2021-03-16 12:16:07,A,200,23.8,BUY
2021-03-16 12:17:51,A,200,23.83,BUY
2021-03-16 12:22:03,B,200,23.78,SELL
2021-03-16 12:23:03,B,100,23.71,SELL
2021-03-16 12:24:54,B,100,23.73,SELL
2021-03-16 12:26:42,A,400,24.0,BUY
2021-03-16 12:29:43,A,300,23.98,BUY
2021-03-16 12:34:36,A,500,23.92,SELL
2021-03-16 12:35:43,B,200,24.0,SELL
2021-03-16 12:36:22,A,100,23.75,SELL
2021-03-16 12:39:44,B,300,23.82,SELL
2021-03-16 12:43:54,B,100,23.72,SELL
2021-03-16 12:44:35,A,300,23.84,SELL
2021-03-16 12:44:54,A,200,23.84,SELL
2021-03-16 12:48:10,A,100,23.9,SELL
2021-03-16 12:50:22,A,300,23.78,BUY
2021-03-16 12:51:16,B,500,23.88,BUY
2021-03-16 12:56:15,B,200,23.78,SELL
2021-03-16 12:58:53,B,300,23.91,BUY
2021-03-16 13:02:42,A,100,23.78,BUY
2021-03-16 13:06:24,A,300,23.71,BUY
2021-03-16 13:08:41,A,300,23.82,SELL
2021-03-16 13:13:19,A,200,23.7,BUY
2021-03-16 13:15:33,B,200,23.84,BUY
2021-03-16 13:18:40,A,200,23.75,BUY
2021-03-16 13:21:29,B,400,23.72,SELL
2021-03-16 13:22:04,B,100,23.93,BUY
2021-03-16 13:24:22,B,400,23.8,BUY
2021-03-16 13:27:34,A,300,23.96,SELL
2021-03-16 13:27:58,A,400,23.96,BUY
2021-03-16 13:28:11,B,200,23.83,SELL
2021-03-16 13:28:14,B,200,23.83,BUY
2021-03-16 13:30:13,A,100,23.99,BUY
2021-03-16 13:32:17,A,300,23.95,SELL
2021-03-16 13:32:27,B,500,23.83,BUY
2021-03-16 13:35:21,B,200,23.92,SELL
2021-03-16 13:38:58,B,200,24.0,BUY
2021-03-16 13:40:24,B,100,23.85,SELL
2021-03-16 13:41:38,A,100,23.8,BUY
2021-03-16 13:44:01,B,200,23.77,SELL
2021-03-16 13:48:32,A,200,23.72,SELL
2021-03-16 13:49:22,B,500,23.98,SELL
2021-03-16 13:49:54,B,300,23.98,SELL
2021-03-16 13:53:37,A,300,23.71,BUY
2021-03-16 13:54:21,A,300,23.96,SELL
2021-03-16 13:55:04,A,100,23.97,BUY
2021-03-16 13:58:31,A,500,23.88,SELL
2021-03-16 14:02:30,A,400,23.71,BUY
2021-03-16 14:05:56,A,200,23.99,SELL
2021-03-16 14:08:02,B,100,23.7,SELL
2021-03-16 14:12:55,A,100,23.78,BUY
2021-03-16 14:14:23,B,200,23.94,SELL
2021-03-16 14:15:48,B,300,23.7,BUY
2021-03-16 14:20:25,A,400,23.96,SELL
2021-03-16 14:21:05,B,300,23.84,BUY
2021-03-16 14:24:55,B,200,23.7,SELL
2021-03-16 14:26:23,B,200,23.84,BUY
2021-03-16 14:29:56,A,100,23.96,SELL
2021-03-16 14:32:49,A,200,23.89,BUY
2021-03-16 14:35:23,A,100,23.86,BUY
2021-03-16 14:38:17,B,100,23.87,BUY
2021-03-16 14:38:38,B,300,23.87,BUY
2021-03-16 14:40:22,B,400,23.8,SELL
2021-03-16 14:41:52,B,100,23.82,BUY
2021-03-16 14:43:38,B,100,23.95,SELL
2021-03-16 14:48:22,B,200,23.85,BUY
2021-03-16 14:52:23,A,300,23.77,SELL
2021-03-16 14:52:52,A,200,23.77,BUY
2021-03-16 14:56:37,B,300,23.78,SELL
2021-03-16 14:58:09,B,100,23.74,SELL
2021-03-16 15:02:11,A,300,23.89,BUY
2021-03-16 15:06:54,B,500,23.98,BUY
2021-03-16 15:09:39,A,200,23.76,SELL
2021-03-16 15:13:54,B,500,23.9,BUY
2021-03-16 15:15:37,B,200,23.99,SELL
2021-03-16 15:20:31,B,300,23.91,BUY
2021-03-16 15:24:06,B,300,23.89,SELL
2021-03-16 15:27:42,A,400,23.9,BUY
2021-03-16 15:29:18,A,200,23.74,BUY
2021-03-16 15:33:33,A,200,23.83,SELL
2021-03-16 15:34:00,B,200,23.98,BUY
2021-03-16 15:36:59,A,300,23.81,SELL
2021-03-16 15:41:25,A,200,23.8,BUY
2021-03-16 15:45:53,A,100,23.84,SELL
2021-03-16 15:45:55,A,200,23.84,BUY
2021-03-16 15:46:25,A,400,23.89,SELL
2021-03-16 15:47:36,B,400,23.93,SELL
2021-03-16 15:49:08,B,400,23.93,BUY
2021-03-16 15:49:24,A,400,23.73,BUY
2021-03-16 15:52:29,B,500,23.98,SELL
2021-03-16 15:52:34,A,200,23.77,SELL
2021-03-16 15:53:49,A,300,23.93,SELL
2021-03-16 15:53:53,B,300,23.82,SELL
2021-03-16 15:55:22,A,300,23.92,BUY
2021-03-16 15:57:58,B,300,23.98,SELL
2021-03-16 16:01:39,B,200,23.95,SELL
2021-03-16 16:03:02,B,100,23.9,SELL
2021-03-16 16:03:53,A,200,23.83,BUY
2021-03-16 16:03:59,A,200,23.83,BUY
2021-03-16 16:07:11,A,300,23.78,SELL
2021-03-16 16:09:52,B,100,23.83,BUY
2021-03-16 16:10:51,B,300,23.91,BUY
2021-03-16 16:12:08,B,300,23.78,SELL
2021-03-16 16:13:06,A,200,23.9,SELL
2021-03-16 16:14:40,A,200,23.84,BUY
2021-03-16 16:14:48,B,100,23.98,SELL
2021-03-16 16:18:15,A,500,23.83,BUY
2021-03-16 16:21:38,B,500,23.78,BUY
2021-03-16 16:26:21,B,200,23.96,SELL
2021-03-16 16:29:54,B,300,23.77,BUY
2021-03-16 16:33:53,B,300,23.75,BUY
2021-03-16 16:36:27,A,200,23.7,SELL
2021-03-16 16:37:32,A,200,23.9,SELL
2021-03-16 16:41:15,B,300,23.84,BUY
2021-03-16 16:43:00,A,200,23.83,BUY
2021-03-16 16:46:35,A,300,23.71,SELL
2021-03-16 16:50:01,B,200,23.72,SELL
2021-03-16 16:50:03,A,300,23.98,SELL
2021-03-16 16:53:43,A,100,23.72,SELL
2021-03-16 16:57:34,B,100,23.95,SELL
2021-03-16 16:57:55,B,300,23.95,BUY
2021-03-16 17:00:32,B,500,23.79,BUY
2021-03-16 17:02:31,B,400,23.98,BUY
2021-03-16 17:02:46,A,200,23.75,BUY
2021-03-16 17:04:47,A,200,23.96,SELL
2021-03-16 17:06:23,B,200,23.86,SELL
2021-03-16 17:11:15,A,200,23.86,SELL
2021-03-16 17:11:39,B,200,23.71,BUY
2021-03-16 17:13:37,A,400,23.76,BUY
2021-03-16 17:18:08,A,400,23.76,BUY
2021-03-16 17:22:04,A,100,23.89,SELL
2021-03-16 17:25:08,A,300,23.72,BUY
2021-03-16 17:29:40,B,400,23.78,BUY
2021-03-16 17:33:53,B,400,23.94,BUY
2021-03-16 17:37:32,B,100,23.85,BUY
2021-03-16 17:41:13,B,500,23.98,SELL
2021-03-16 17:42:16,B,300,23.85,BUY
2021-03-16 17:44:38,B,100,23.77,BUY
2021-03-16 17:48:12,B,400,23.95,SELL
2021-03-16 17:52:47,A,200,23.8,SELL
2021-03-16 17:52:54,A,200,23.8,BUY
2021-03-16 17:57:25,A,300,23.99,SELL
2021-03-17 10:00:13,A,300,23.85,SELL
2021-03-17 10:00:18,A,400,23.85,BUY
2021-03-17 10:03:13,A,200,23.94,SELL
2021-03-17 10:04:14,B,200,23.77,SELL
2021-03-17 10:05:16,A,200,23.7,SELL
2021-03-17 10:05:35,A,100,23.7,SELL
2021-03-17 10:08:20,A,300,23.92,BUY
2021-03-17 10:10:49,B,100,23.9,SELL
2021-03-17 10:14:56,A,300,23.78,SELL
2021-03-17 10:16:16,B,500,23.89,SELL
2021-03-17 10:19:15,A,300,23.95,SELL
2021-03-17 10:20:52,A,500,23.73,BUY
2021-03-17 10:22:26,A,300,23.89,SELL
2021-03-17 10:25:05,A,100,23.84,SELL
2021-03-17 10:25:12,A,100,23.84,SELL
2021-03-17 10:26:16,B,400,23.75,BUY
2021-03-17 10:29:52,B,200,23.94,BUY
2021-03-17 10:30:27,A,100,23.9,BUY
2021-03-17 10:34:23,B,300,23.92,BUY
2021-03-17 10:34:35,B,200,23.92,BUY
2021-03-17 10:38:20,B,400,23.84,BUY
2021-03-17 10:42:14,B,300,23.8,BUY
2021-03-17 10:46:20,A,100,23.96,SELL
2021-03-17 10:50:02,A,500,23.97,BUY
2021-03-17 10:53:01,A,100,23.72,SELL
2021-03-17 10:54:31,B,100,23.83,BUY
2021-03-17 10:55:54,B,500,23.89,SELL
2021-03-17 11:00:25,A,100,23.87,BUY
2021-03-17 11:01:58,B,400,23.75,BUY
2021-03-17 11:03:40,B,300,23.79,SELL
2021-03-17 11:03:42,A,200,23.95,SELL
2021-03-17 11:06:44,B,200,23.88,BUY
2021-03-17 11:07:25,A,100,23.87,BUY
2021-03-17 11:07:41,B,500,23.98,SELL
2021-03-17 11:09:25,B,300,23.82,BUY
2021-03-17 11:11:37,A,300,23.74,SELL
2021-03-17 11:13:36,A,100,23.89,SELL
2021-03-17 11:16:35,B,100,23.78,SELL
2021-03-17 11:17:28,B,200,23.94,BUY
2021-03-17 11:18:10,B,200,23.78,BUY
2021-03-17 11:18:59,A,300,23.81,BUY
2021-03-17 11:22:22,B,200,23.88,BUY
2021-03-17 11:24:08,A,100,23.72,BUY
2021-03-17 11:25:19,A,400,23.82,SELL
2021-03-17 11:26:23,B,300,23.98,BUY
2021-03-17 11:27:47,B,100,23.79,SELL
2021-03-17 11:30:27,A,200,23.77,BUY
2021-03-17 11:34:51,A,200,23.81,SELL
2021-03-17 11:38:33,A,200,23.86,BUY
2021-03-17 11:43:32,A,100,23.75,BUY
2021-03-17 11:48:28,B,400,23.83,SELL
2021-03-17 11:52:50,B,200,23.73,BUY
2021-03-17 11:56:18,A,100,23.88,SELL
2021-03-17 11:56:43,A,200,23.88,SELL
2021-03-17 11:56:46,A,100,23.88,BUY
2021-03-17 12:01:34,A,100,23.9,BUY
2021-03-17 12:05:19,A,300,23.95,BUY
2021-03-17 12:07:46,B,200,23.89,SELL
2021-03-17 12:08:40,B,200,23.85,BUY
2021-03-17 12:10:48,A,200,23.8,SELL
2021-03-17 12:12:22,A,300,23.9,SELL
2021-03-17 12:16:57,B,300,23.87,BUY
2021-03-17 12:17:31,B,200,23.91,SELL
2021-03-17 12:20:58,A,100,23.89,BUY
2021-03-17 12:23:54,A,100,23.92,SELL
2021-03-17 12:25:12,A,200,23.94,BUY
2021-03-17 12:28:13,A,100,23.94,SELL
2021-03-17 12:31:21,B,200,23.84,SELL
2021-03-17 12:33:48,A,100,23.72,SELL
2021-03-17 12:35:39,B,400,23.78,BUY
2021-03-17 12:39:52,B,200,23.94,BUY
2021-03-17 12:42:54,B,200,23.75,SELL
2021-03-17 12:46:33,B,100,23.75,SELL
2021-03-17 12:48:54,B,400,23.81,SELL
2021-03-17 12:52:10,B,400,23.92,BUY
2021-03-17 12:56:07,B,400,23.82,SELL
2021-03-17 12:57:22,A,100,23.92,BUY
2021-03-17 12:57:39,B,100,23.98,SELL
2021-03-17 13:00:32,B,400,23.8,BUY
2021-03-17 13:04:43,B,300,23.93,BUY
2021-03-17 13:08:39,A,100,23.91,SELL
2021-03-17 13:09:41,B,300,23.89,SELL
2021-03-17 13:10:31,B,500,23.87,SELL
2021-03-17 13:13:14,B,100,23.91,SELL
2021-03-17 13:15:41,B,300,23.86,SELL
2021-03-17 13:17:05,B,200,23.91,SELL
2021-03-17 13:17:37,A,300,23.76,BUY
2021-03-17 13:19:14,A,100,23.76,BUY
2021-03-17 13:23:55,A,300,23.75,BUY
2021-03-17 13:27:03,A,400,23.94,SELL
2021-03-17 13:31:17,B,400,23.78,BUY
2021-03-17 13:32:07,B,200,23.8,SELL
2021-03-17 13:32:29,B,400,23.8,SELL
2021-03-17 13:36:41,A,300,23.92,BUY
2021-03-17 13:36:52,A,300,23.92,SELL
2021-03-17 13:38:44,A,100,23.82,SELL
2021-03-17 13:41:30,A,200,23.85,SELL
2021-03-17 13:45:36,B,100,23.95,BUY
2021-03-17 13:48:19,A,200,23.97,BUY
2021-03-17 13:48:59,A,200,23.97,SELL
2021-03-17 13:52:11,A,100,23.94,BUY
2021-03-17 13:56:41,A,200,23.75,BUY
2021-03-17 13:58:56,B,100,23.87,SELL
2021-03-17 14:00:50,A,300,23.9,SELL
2021-03-17 14:03:46,B,300,23.89,BUY
2021-03-17 14:07:49,B,100,23.91,SELL
2021-03-17 14:09:57,B,200,23.83,SELL
2021-03-17 14:12:53,A,300,23.8,BUY
2021-03-17 14:17:35,B,500,23.83,BUY
2021-03-17 14:22:33,A,500,23.81,BUY
2021-03-17 14:26:18,B,200,23.93,SELL
2021-03-17 14:27:57,B,400,23.95,BUY
2021-03-17 14:28:52,A,300,23.91,SELL
2021-03-17 14:33:24,B,300,23.71,BUY
2021-03-17 14:33:32,A,400,23.72,SELL
2021-03-17 14:35:18,A,300,23.92,BUY
2021-03-17 14:37:40,B,300,23.94,BUY
2021-03-17 14:42:09,B,400,23.99,SELL
2021-03-17 14:43:51,B,400,23.81,SELL
2021-03-17 14:44:46,B,300,24.0,SELL
2021-03-17 14:48:50,A,200,23.98,SELL
2021-03-17 14:49:33,A,200,23.82,SELL
2021-03-17 14:54:05,A,400,23.73,BUY
2021-03-17 14:56:28,A,300,23.81,SELL
2021-03-17 14:58:48,A,100,23.94,SELL
2021-03-17 15:02:16,A,300,23.8,BUY
2021-03-17 15:03:49,A,300,23.93,SELL
2021-03-17 15:04:12,B,100,23.88,SELL
2021-03-17 15:06:39,B,300,23.86,BUY
2021-03-17 15:08:05,A,400,23.93,BUY
2021-03-17 15:12:58,B,400,23.99,BUY
2021-03-17 15:13:39,A,200,23.86,BUY
2021-03-17 15:15:52,A,100,23.79,BUY
2021-03-17 15:15:54,B,300,23.93,SELL
2021-03-17 15:16:07,A,300,23.8,BUY
2021-03-17 15:16:41,B,200,23.94,SELL
2021-03-17 15:18:32,B,300,23.89,SELL
2021-03-17 15:21:00,B,300,23.92,BUY
2021-03-17 15:24:23,A,300,23.82,SELL
2021-03-17 15:27:51,A,100,23.81,BUY
2021-03-17 15:28:50,B,300,23.79,SELL
2021-03-17 15:30:19,A,100,23.9,BUY
2021-03-17 15:31:39,A,200,23.85,BUY
2021-03-17 15:35:37,A,300,23.87,BUY
2021-03-17 15:40:12,A,300,23.86,SELL
2021-03-17 15:42:23,B,200,23.98,BUY
2021-03-17 15:45:59,B,200,23.97,BUY
2021-03-17 15:48:10,B,400,23.81,SELL
2021-03-17 15:51:34,B,400,23.71,BUY
2021-03-17 15:53:32,A,500,23.97,SELL
2021-03-17 15:56:35,B,300,23.99,BUY
2021-03-17 15:57:22,A,300,23.72,SELL
2021-03-17 15:58:03,B,500,23.77,BUY
2021-03-17 16:00:31,B,100,23.95,BUY
2021-03-17 16:01:58,B,400,23.76,SELL
2021-03-17 16:06:44,A,100,23.88,SELL
2021-03-17 16:08:31,A,100,23.98,SELL
2021-03-17 16:09:34,A,100,23.84,SELL
2021-03-17 16:10:49,A,200,23.84,BUY
2021-03-17 16:14:38,A,200,23.97,SELL
2021-03-17 16:16:50,A,100,23.89,BUY
2021-03-17 16:19:44,A,200,23.8,BUY
2021-03-17 16:21:09,B,200,23.88,BUY
2021-03-17 16:25:51,B,200,23.83,SELL
2021-03-17 16:26:30,A,100,23.94,BUY
2021-03-17 16:27:06,A,300,23.95,SELL
2021-03-17 16:29:09,B,300,23.76,BUY
2021-03-17 16:33:34,B,200,23.96,SELL
2021-03-17 16:35:50,A,100,23.84,SELL
2021-03-17 16:40:00,B,100,23.89,SELL
2021-03-17 16:42:15,B,200,23.88,BUY
2021-03-17 16:45:06,B,200,23.98,BUY
2021-03-17 16:48:48,B,300,23.84,BUY
2021-03-17 16:53:05,B,500,23.78,SELL
2021-03-17 16:56:23,B,300,23.86,SELL
2021-03-17 16:56:25,B,100,23.86,BUY
2021-03-17 17:00:52,B,300,24.0,SELL
2021-03-17 17:05:22,B,300,23.71,SELL
2021-03-17 17:07:30,A,300,23.92,BUY
2021-03-17 17:09:16,A,200,23.91,SELL
2021-03-17 17:12:26,A,100,23.96,SELL
2021-03-17 17:13:33,A,100,23.99,BUY
2021-03-17 17:15:15,B,300,23.83,SELL
2021-03-17 17:18:28,A,100,23.7,SELL
2021-03-17 17:21:33,B,100,23.96,BUY
2021-03-17 17:22:36,A,500,23.91,BUY
2021-03-17 17:25:00,A,300,23.96,BUY
2021-03-17 17:28:59,B,100,23.83,SELL
2021-03-17 17:32:21,A,400,23.71,SELL
2021-03-17 17:37:11,B,100,23.84,BUY
2021-03-17 17:37:17,A,400,23.71,BUY
2021-03-17 17:38:20,A,400,23.8,SELL
2021-03-17 17:38:31,A,200,23.8,SELL
2021-03-17 17:42:26,A,200,23.8,SELL
2021-03-17 17:43:29,A,200,23.91,BUY
2021-03-17 17:46:50,A,100,23.72,BUY
2021-03-17 17:50:47,B,200,23.81,SELL
2021-03-17 17:53:49,A,200,23.95,BUY
2021-03-17 17:54:53,A,100,24.0,BUY
2021-03-17 17:55:42,B,100,23.85,SELL
2021-03-17 17:57:28,A,200,23.95,SELL
2021-03-18 10:01:14,A,200,23.79,BUY
2021-03-18 10:05:43,A,300,23.78,BUY
2021-03-18 10:09:01,B,200,23.85,BUY
2021-03-18 10:10:02,A,200,23.84,SELL
2021-03-18 10:13:38,A,100,23.97,BUY
2021-03-18 10:14:00,B,300,23.85,BUY
2021-03-18 10:16:24,A,300,23.92,BUY
2021-03-18 10:19:41,A,500,23.96,SELL
2021-03-18 10:20:23,A,200,23.77,SELL
2021-03-18 10:22:18,A,100,23.92,SELL
2021-03-18 10:22:57,B,300,23.9,SELL
2021-03-18 10:25:26,A,300,23.78,SELL
2021-03-18 10:27:29,A,300,24.0,BUY
2021-03-18 10:32:07,A,200,23.83,BUY
2021-03-18 10:34:09,B,300,23.82,BUY
2021-03-18 10:36:00,B,300,23.9,SELL
2021-03-18 10:39:42,A,200,23.92,SELL
2021-03-18 10:40:19,A,100,23.86,BUY
2021-03-18 10:43:11,A,200,23.73,BUY
2021-03-18 10:47:21,B,100,23.9,BUY
2021-03-18 10:48:53,A,300,23.8,SELL
2021-03-18 10:52:13,B,100,23.76,BUY
2021-03-18 10:56:45,B,400,24.0,BUY
2021-03-18 11:00:13,B,300,23.85,BUY
2021-03-18 11:00:14,A,100,23.93,BUY
2021-03-18 11:03:31,A,400,23.88,BUY
2021-03-18 11:05:38,A,100,23.99,SELL
2021-03-18 11:07:39,B,300,23.73,SELL
2021-03-18 11:09:45,B,100,23.75,SELL
2021-03-18 11:09:57,B,100,23.75,SELL
2021-03-18 11:13:42,B,300,23.97,BUY
2021-03-18 11:15:11,A,100,23.97,BUY
2021-03-18 11:19:11,A,300,23.98,SELL
2021-03-18 11:23:33,B,300,23.71,BUY
2021-03-18 11:27:11,B,100,23.98,SELL
2021-03-18 11:27:25,A,400,23.92,SELL
2021-03-18 11:28:53,A,100,23.73,BUY
2021-03-18 11:32:58,B,200,23.92,SELL
2021-03-18 11:37:24,B,400,23.76,SELL
2021-03-18 11:40:48,A,200,23.93,BUY
2021-03-18 11:45:35,A,200,23.76,BUY
2021-03-18 11:48:32,B,200,23.89,BUY
2021-03-18 11:50:28,A,200,23.97,BUY
2021-03-18 11:51:39,B,400,23.72,SELL
2021-03-18 11:56:15,A,200,24.0,SELL
2021-03-18 11:57:18,A,300,23.75,SELL
2021-03-18 11:58:17,B,200,23.72,SELL
2021-03-18 12:03:06,A,200,23.98,BUY
2021-03-18 12:06:34,A,500,23.96,BUY
2021-03-18 12:09:34,B,400,23.82,SELL
2021-03-18 12:11:57,A,200,23.8,BUY
2021-03-18 12:15:15,B,400,23.93,BUY
2021-03-18 12:15:22,A,100,23.97,SELL
2021-03-18 12:19:06,B,400,23.88,SELL
2021-03-18 12:22:25,A,400,23.75,BUY
2021-03-18 12:24:31,B,200,23.7,BUY
2021-03-18 12:28:41,A,500,23.71,SELL
2021-03-18 12:32:34,A,400,23.98,SELL
2021-03-18 12:32:47,B,300,23.85,BUY
2021-03-18 12:36:06,B,300,23.83,SELL
2021-03-18 12:36:39,B,300,23.83,BUY
2021-03-18 12:39:01,A,400,23.83,SELL
2021-03-18 12:41:21,B,200,23.95,BUY
2021-03-18 12:41:48,B,100,23.95,BUY
2021-03-18 12:45:10,A,100,23.92,BUY
2021-03-18 12:48:13,B,300,23.75,BUY
2021-03-18 12:52:23,B,300,23.76,SELL
2021-03-18 12:53:01,B,300,23.7,BUY
2021-03-18 12:57:26,B,100,23.9,BUY
2021-03-18 12:58:03,B,100,23.72,BUY
2021-03-18 12:59:37,A,200,23.99,SELL
2021-03-18 13:04:12,A,100,23.85,BUY
2021-03-18 13:05:26,A,100,23.77,SELL
2021-03-18 13:07:04,A,400,23.78,BUY
2021-03-18 13:07:42,B,200,23.85,SELL
2021-03-18 13:10:11,B,300,23.9,SELL
2021-03-18 13:14:09,B,100,23.94,SELL
2021-03-18 13:18:01,A,400,23.75,BUY
2021-03-18 13:21:17,B,200,23.76,BUY
2021-03-18 13:22:15,A,100,23.8,BUY
2021-03-18 13:26:03,A,300,23.84,BUY
2021-03-18 13:28:34,B,400,23.8,SELL
2021-03-18 13:28:51,A,200,23.78,BUY
2021-03-18 13:32:12,B,300,23.85,SELL
2021-03-18 13:34:28,A,200,23.94,BUY
2021-03-18 13:35:47,B,300,23.72,SELL
2021-03-18 13:36:44,B,200,24.0,BUY
2021-03-18 13:37:44,A,500,23.91,SELL
2021-03-18 13:39:50,A,200,23.92,SELL
2021-03-18 13:40:44,B,200,23.81,BUY
2021-03-18 13:45:09,B,300,23.8,SELL
2021-03-18 13:47:28,A,200,23.81,BUY
2021-03-18 13:50:55,B,300,23.84,SELL
2021-03-18 13:55:29,B,300,23.82,BUY
2021-03-18 13:55:38,B,300,23.82,BUY
2021-03-18 13:59:41,A,200,23.71,SELL
2021-03-18 14:00:59,B,200,23.86,SELL
2021-03-18 14:02:57,B,500,23.73,SELL
2021-03-18 14:07:39,A,400,23.78,SELL
2021-03-18 14:09:33,A,300,23.81,SELL
2021-03-18 14:09:47,A,300,23.81,SELL
2021-03-18 14:11:37,A,100,24.0,BUY
2021-03-18 14:13:28,B,200,23.82,BUY
2021-03-18 14:15:11,B,100,23.75,BUY
2021-03-18 14:17:00,A,100,23.84,SELL
2021-03-18 14:20:45,B,300,23.82,SELL
2021-03-18 14:23:16,A,300,23.79,BUY
2021-03-18 14:24:08,A,300,23.73,SELL
2021-03-18 14:26:06,B,100,23.96,BUY
2021-03-18 14:29:55,B,300,23.74,BUY
2021-03-18 14:33:28,A,300,23.95,BUY
2021-03-18 14:35:33,A,200,23.95,BUY
2021-03-18 14:36:41,A,200,23.78,BUY
2021-03-18 14:41:28,A,400,23.76,BUY
2021-03-18 14:42:27,B,300,23.93,SELL
2021-03-18 14:46:13,A,200,24.0,SELL
2021-03-18 14:48:10,B,200,23.83,SELL
2021-03-18 14:49:04,A,400,23.91,BUY
2021-03-18 14:49:06,A,200,23.91,BUY
2021-03-18 14:52:39,A,100,23.93,BUY
2021-03-18 14:53:18,A,100,23.96,BUY
2021-03-18 14:56:35,A,100,23.99,BUY
2021-03-18 14:59:42,B,300,23.93,SELL
2021-03-18 14:59:48,B,400,23.93,SELL
2021-03-18 15:02:12,B,400,23.95,BUY
2021-03-18 15:05:04,B,100,23.71,SELL
2021-03-18 15:08:52,A,200,23.88,SELL
2021-03-18 15:13:03,B,100,23.95,SELL
2021-03-18 15:16:45,B,500,23.95,SELL
2021-03-18 15:17:53,B,300,23.99,SELL
2021-03-18 15:18:34,B,100,23.87,BUY
2021-03-18 15:20:24,A,400,23.98,SELL
2021-03-18 15:21:05,B,300,24.0,SELL
2021-03-18 15:25:12,B,500,23.87,BUY
2021-03-18 15:29:59,B,300,24.0,SELL
2021-03-18 15:31:00,B,100,23.93,SELL
2021-03-18 15:31:26,B,100,23.93,SELL
2021-03-18 15:33:36,B,100,23.8,BUY
2021-03-18 15:35:48,A,200,23.79,SELL
2021-03-18 15:40:04,B,100,23.93,SELL
2021-03-18 15:43:20,A,400,23.9,SELL
